0.033324016	-1.641	5.423	7.764
0.034520058	-1.628	5.421	7.768
0.035716099	-1.615	5.419	7.771
0.036912506	-1.588	5.414	7.778
0.038108703	-1.558	5.408	7.783
0.039304745	-1.526	5.401	7.787
0.040500787	-1.493	5.392	7.788
0.041697193	-1.462	5.383	7.788
0.042893339	-1.432	5.372	7.786
0.044089381	-1.404	5.361	7.784
0.045285422	-1.378	5.349	7.783
0.046481881	-1.354	5.337	7.784
0.047678026	-1.33	5.324	7.787
0.048874068	-1.307	5.312	7.792
0.05007011	-1.285	5.3	7.799
0.051266516	-1.264	5.29	7.806
0.052462714	-1.242	5.281	7.814
0.053658756	-1.221	5.275	7.819
0.054854797	-1.201	5.27	7.823
0.056051203	-1.18	5.268	7.822
0.057247349	-1.161	5.267	7.818
0.058443391	-1.143	5.269	7.811
0.059639433	-1.127	5.272	7.802
0.060835891	-1.112	5.277	7.79
0.062032037	-1.101	5.284	7.776
0.063228078	-1.091	5.293	7.761
0.06442412	-1.083	5.304	7.744
0.065620318	-1.078	5.317	7.725
0.066816516	-1.073	5.332	7.704
0.06801287	-1.07	5.349	7.681
0.069209016	-1.067	5.368	7.656
0.070405214	-1.064	5.389	7.631
0.071601256	-1.06	5.411	7.606
0.072797297	-1.056	5.434	7.583
0.073993703	-1.052	5.457	7.563
0.075189901	-1.046	5.48	7.548
0.076385943	-1.04	5.502	7.539
0.077581985	-1.034	5.522	7.536
0.078778391	-1.028	5.54	7.541
0.079974537	-1.025	5.555	7.554
0.081170578	-1.023	5.567	7.574
0.08236662	-1.023	5.574	7.601
0.083563026	-1.026	5.577	7.636
0.084759224	-1.03	5.575	7.677
0.085955266	-1.033	5.568	7.726
0.087151308	-1.033	5.556	7.783
0.088347714	-1.029	5.54	7.851
0.08954386	-1.017	5.519	7.929
0.090739901	-0.996	5.493	8.017
0.091935943	-0.967	5.463	8.114
0.093132401	-0.932	5.429	8.218
0.094328547	-0.894	5.394	8.328
0.095524589	-0.856	5.359	8.441
0.096720631	-0.821	5.327	8.553
0.097917037	-0.789	5.299	8.664
0.099113235	-0.761	5.277	8.769
0.100309276	-0.736	5.26	8.867
0.101505318	-0.714	5.248	8.955
0.102701724	-0.693	5.239	9.031
0.10389787	-0.672	5.233	9.094
0.105094068	-0.651	5.229	9.144
0.10629011	-0.629	5.225	9.179
0.107486151	-0.606	5.224	9.201
0.108682558	-0.583	5.223	9.211
0.109878703	-0.557	5.224	9.21
0.111074901	-0.529	5.225	9.201
0.112270943	-0.496	5.225	9.186
