0.032488183,-3.822,5.337,6.917,9.561329092
0.033684225,-3.819,5.337,6.903,9.535688023
0.034880631,-3.817,5.337,6.889,9.51064818
0.036076777,-3.812,5.338,6.863,9.490645863
0.037272819,-3.81,5.34,6.839,9.473364048
0.038468861,-3.812,5.344,6.817,9.459185923
0.039665267,-3.816,5.349,6.798,9.449075908
0.040861413,-3.823,5.356,6.781,9.44536214
0.042057454,-3.834,5.364,6.767,9.445345495
0.043253496,-3.85,5.373,6.757,9.448059078
0.044449902,-3.87,5.381,6.75,9.454825376
0.045646048,-3.894,5.387,6.749,9.467992595
0.04684209,-3.92,5.393,6.753,9.484251002
0.048038131,-3.947,5.398,6.764,9.507371845
0.049234538,-3.974,5.403,6.78,9.533940198
0.050430683,-3.998,5.406,6.803,9.563649889
0.051626725,-4.021,5.407,6.831,9.59578995
0.052822767,-4.042,5.406,6.863,9.626326054
0.054019173,-4.061,5.404,6.898,9.656956853
0.055215319,-4.078,5.401,6.935,9.689713194
0.056411361,-4.094,5.399,6.972,9.72186054
0.057607402,-4.108,5.398,7.007,9.755712595
0.058803808,-4.12,5.399,7.04,9.784847009
0.059999954,-4.13,5.401,7.069,9.811889981
0.0611961,-4.138,5.403,7.095,9.834495725
0.062392298,-4.143,5.404,7.117,9.853373849
0.063588444,-4.145,5.404,7.137,9.869949338
0.064784486,-4.143,5.404,7.155,9.881068445
0.065980527,-4.137,5.404,7.174,9.888159443
0.067176881,-4.125,5.403,7.194,9.896313414
0.068373079,-4.107,5.402,7.219,9.906736652
0.069569121,-4.082,5.401,7.25,9.917220525
0.070765163,-4.048,5.4,7.286,9.93018779
0.071961569,-4.007,5.398,7.326,9.945320534
0.073157715,-3.961,5.396,7.37,9.956967542
0.074353756,-3.909,5.393,7.417,9.970364311
0.075549798,-3.852,5.389,7.466,9.982033073
0.076746204,-3.791,5.382,7.519,9.992912382
0.07794235,-3.726,5.372,7.577,10.00714529
0.079138392,-3.658,5.362,7.642,10.02019231
0.080334433,-3.587,5.351,7.714,10.04148404
0.08153084,-3.517,5.34,7.794,10.07370892
0.082726986,-3.449,5.33,7.884,10.11340852
0.083923027,-3.385,5.323,7.984,10.16456003
0.085119069,-3.326,5.316,8.093,10.22704149
0.086315475,-3.273,5.309,8.209,10.30182818
0.087511621,-3.227,5.302,8.331,10.38646943
0.088707663,-3.188,5.296,8.458,10.47264543
0.089903704,-3.154,5.288,8.586,10.5643409
0.091100111,-3.123,5.278,8.713,10.65761078
0.092296256,-3.093,5.266,8.835,10.74935923
0.093492298,-3.065,5.253,8.951,10.83220307
0.09468834,-3.038,5.237,9.055,10.90340933
0.095884746,-3.014,5.22,9.146,10.9665777
0.097080892,-2.994,5.203,9.221,11.01571935
0.098276933,-2.977,5.186,9.28,11.05420175
0.099472975,-2.962,5.168,9.322,11.07741288
0.100669381,-2.947,5.151,9.346,11.08661331
0.101865527,-2.931,5.135,9.355,11.07998601
0.103061673,-2.911,5.12,9.35,11.05955016
0.104257871,-2.887,5.105,9.332,11.03151858
0.105453913,-2.858,5.089,9.302,10.99367395
0.106649954,-2.824,5.071,9.263,10.94275135
0.107846308,-2.784,5.051,9.214,10.87969244
0.109042506,-2.74,5.028,9.157,10.80767293
0.110238548,-2.692,5.004,9.091,10.72853852
0.11143459,-2.642,4.984,9.016,10.64077497
0.112630944,-2.593,4.976,8.93,10.54777362
0.113827142,-2.552,4.997,8.824,10.45360265
0.115023183,-2.526,5.078,8.681,10.36476017
0.116219225,-2.525,5.237,8.493,10.28034619
0.117415579,-2.55,5.479,8.262,10.21622754
0.118611777,-2.599,5.785,8.007,10.18872891
0.119807819,-2.662,6.123,7.756,10.21249326
0.121003861,-2.727,6.442,7.545,10.27929155
0.122200215,-2.783,6.704,7.402,10.36828219
0.123396413,-2.821,6.889,7.34,10.45957988
0.124592454,-2.838,6.997,7.352,10.54709468
0.125788496,-2.832,7.041,7.423,10.62492819
0.12698485,-2.799,7.037,7.535,10.69505768
0.128181048,-2.74,7.002,7.667,10.75634302
0.12937709,-2.656,6.949,7.801,10.80176901
0.130573131,-2.548,6.885,7.927,10.82729659
0.131769486,-2.427,6.807,8.041,10.83196925
0.132965683,-2.302,6.711,8.143,10.81853449
0.134161725,-2.185,6.593,8.239,10.79081256
0.135357767,-2.087,6.45,8.333,10.74989782
