3589197870	ACC	-0.5162515	1.7907287	10.019945
3589197875	ACC	-0.5162515	1.7979071	9.837791
3589197880	ACC	-0.5210371	1.7979071	9.629616
3589197885	ACC	-0.509073	1.8577276	9.380463
3589197890	ACC	-0.44656053	1.9465612	9.210274
3589197895	ACC	-0.3819543	2.0350957	9.052347
3589197900	ACC	-0.29820552	2.1284158	8.980264
3589197905	ACC	-0.25992036	2.222035	8.9013
3589197910	ACC	-0.22402802	2.245963	8.7622175
3589197915	ACC	-0.18783657	2.2962124	8.714361
3589197920	ACC	-0.23599213	2.303391	8.690433
3589197925	ACC	-0.32452658	2.3392832	8.65454
3589197930	ACC	-0.42502514	2.3919253	8.714361
3589197935	ACC	-0.5712864	2.4708884	8.867801
3589197941	ACC	-0.7797611	2.5932214	9.073882
3589197946	ACC	-0.97836536	2.7466612	9.210274
3589197951	ACC	-1.1724831	2.8471599	9.332606
3589197956	ACC	-1.3019946	2.8543384	9.500104
3589197961	ACC	-1.3522439	2.8160532	9.653543
3589197966	ACC	-1.3857434	2.7320054	9.84497
3589197971	ACC	-1.297209	2.6219354	9.988838
3589197976	ACC	-1.2083755	2.4589243	10.029516
3589197981	ACC	-1.1437693	2.245963	9.974482
3589197986	ACC	-1.0719845	2.1260228	9.75165
3589197991	ACC	-0.9975079	2.0638096	9.564711
3589197996	ACC	-0.9400802	2.0662024	9.397213
3589198001	ACC	-0.8778668	2.1212373	9.315857
3589198006	ACC	-0.83718884	2.1882362	9.284451
3589198011	ACC	-0.8419745	2.2722843	9.29163
3589198016	ACC	-0.8659027	2.3488545	9.346964
3589198021	ACC	-0.8850453	2.4062822	9.440284
3589198026	ACC	-0.85872424	2.4134607	9.425926
3589198031	ACC	-0.8539386	2.4254248	9.421141
3589198036	ACC	-0.83001035	2.4086752	9.366106
3589198041	ACC	-0.88025963	2.4469602	9.330214
3589198046	ACC	-0.9065807	2.4999015	9.356535
3589198051	ACC	-0.8970094	2.4445674	9.375677
3589198056	ACC	-0.93529457	2.4541388	9.390035
3589198061	ACC	-1.0863415	2.5549364	9.526425
3589198066	ACC	-1.0576276	2.4708884	9.574282
3589198071	ACC	-0.9400802	2.37039	9.632009
3589198076	ACC	-0.9448658	2.3991039	9.677472
