0.032274646,-4.504,5.682,7.449,10.3676434
0.033470792,-4.488,5.663,7.479,10.40300335
0.034666782,-4.472,5.646,7.513,10.41549204
0.035862771,-4.439,5.615,7.592,10.41504214
0.037059074,-4.407,5.581,7.683,10.44029342
0.038255219,-4.373,5.55,7.778,10.50106187
0.039451209,-4.339,5.516,7.873,10.57836397
0.040647199,-4.305,5.474,7.965,10.61232066
0.041843501,-4.269,5.421,8.049,10.60939741
0.043039646,-4.233,5.361,8.129,10.60191461
0.04423574,-4.195,5.294,8.217,10.61232082
0.045431834,-4.151,5.225,8.323,10.65814599
0.04662798,-4.1,5.155,8.446,10.71276669
0.047823969,-4.043,5.09,8.584,10.76405986
0.049019959,-3.979,5.031,8.737,10.81639454
0.050216261,-3.909,4.975,8.906,10.89883336
0.051412407,-3.835,4.926,9.089,11.0119132
0.052608396,-3.757,4.886,9.283,11.14430412
0.053804386,-3.677,4.855,9.486,11.27626866
0.055000688,-3.591,4.833,9.697,11.39605651
0.056196834,-3.5,4.823,9.909,11.54885023
0.057392824,-3.401,4.83,10.122,11.71823234
0.058588813,-3.291,4.856,10.336,11.88936209
0.059785115,-3.17,4.899,10.544,12.05821812
0.060981261,-3.046,4.956,10.745,12.21939427
0.062177251,-2.925,5.02,10.934,12.38391732
0.06337324,-2.816,5.088,11.108,12.55336329
0.064569542,-2.728,5.169,11.264,12.70610573
0.065765688,-2.668,5.273,11.401,12.83756478
0.066961678,-2.637,5.395,11.508,12.9768156
0.068157667,-2.63,5.525,11.577,13.13662381
0.069354021,-2.639,5.65,11.606,13.24964329
0.070550115,-2.656,5.747,11.59,13.28001001
0.071746105,-2.667,5.791,11.527,13.23947502
0.072942094,-2.647,5.769,11.432,13.12758779
0.074138449,-2.584,5.686,11.324,12.96717229
0.075334542,-2.5,5.57,11.212,12.76614657
0.076530532,-2.416,5.445,11.107,12.56548749
0.077726521,-2.337,5.327,11.01,12.41393404
0.078922876,-2.285,5.24,10.916,12.30917671
0.080118969,-2.265,5.192,10.82,12.20965714
0.081314959,-2.255,5.166,10.731,12.11120327
0.082510949,-2.237,5.151,10.657,12.02323172
0.083707303,-2.216,5.142,10.603,11.95545951
0.084903396,-2.2,5.131,10.57,11.93279833
0.08609949,-2.205,5.113,10.55,11.93105933
0.087295636,-2.244,5.092,10.527,11.92633103
0.088491626,-2.321,5.062,10.486,11.90108559
0.089687615,-2.431,5.02,10.417,11.84625152
0.090883917,-2.564,4.967,10.312,11.76543875
0.092080063,-2.713,4.908,10.172,11.65023834
0.093276053,-2.86,4.836,10.008,11.49956296
0.094472042,-2.996,4.754,9.832,11.32994466
0.095668396,-3.122,4.666,9.658,11.15550696
0.09686449,-3.237,4.577,9.496,11.00328895
0.09806048,-3.343,4.488,9.346,10.88012557
0.099256469,-3.44,4.408,9.208,10.77652334
0.100452824,-3.527,4.345,9.079,10.66216705
0.101648917,-3.6,4.309,8.949,10.54798206
0.102844907,-3.644,4.287,8.816,10.46808607
0.104040896,-3.648,4.266,8.691,10.37371531
0.105237251,-3.615,4.243,8.577,10.24415611
0.106433344,-3.543,4.202,8.477,10.09910896
0.107629334,-3.43,4.124,8.409,9.961366801
0.108825324,-3.283,4.014,8.389,9.837498127
0.110021678,-3.112,3.885,8.423,9.734675623
0.111217771,-2.92,3.737,8.518,9.694487286
0.112413761,-2.713,3.574,8.68,9.721028734
0.113609751,-2.504,3.405,8.902,9.802440855
0.114806105,-2.305,3.238,9.168,9.957117296
0.116002199,-2.118,3.066,9.465,10.16040908
0.117198188,-1.939,2.884,9.78,10.38384082
0.118394178,-1.766,2.7,10.083,10.6174017
0.119590532,-1.597,2.519,10.347,10.83460647
0.120786626,-1.425,2.343,10.558,10.98787373
0.121982771,-1.243,2.181,10.708,11.06181642
0.123178761,-1.06,2.041,10.794,11.07520007
0.124374751,-0.876,1.925,10.82,11.06387601
0.125571053,-0.697,1.838,10.798,11.0142202
0.126767199,-0.526,1.775,10.737,10.9307938
0.127963292,-0.364,1.727,10.649,10.81093172
0.129159386,-0.206,1.691,10.554,10.66792914
0.130355376,-0.055,1.664,10.457,10.55786509
0.131551365,0.093,1.645,10.356,10.49513335
0.132747719,0.234,1.635,10.251,10.42141465
0.133943813,0.363,1.636,10.133,10.30085731
0.135139907,0.479,1.651,9.993,10.14948885
0.136335949,0.576,1.672,9.833,9.993210803
0.13753199,0.658,1.693,9.658,9.840588459
0.13872824,0.727,1.712,9.473,9.673997845
0.139924386,0.784,1.73,9.276,9.486055849
0.14112048,0.832,1.743,9.067,9.280875717
0.142316574,0.875,1.759,8.849,9.06648778
0.143512563,0.91,1.776,8.631,8.850754445
0.144708553,0.939,1.788,8.425,8.642637542
0.145904907,0.967,1.799,8.24,8.456169923
0.147101001,0.99,1.805,8.085,8.304470181
0.148297094,1.009,1.797,7.959,8.194482191
0.14949324,1.031,1.771,7.856,8.119729015
0.150689334,1.057,1.731,7.767,8.033247573
0.151885428,1.081,1.676,7.686,7.942033429
0.153081574,1.105,1.613,7.612,7.849761655
0.154277563,1.129,1.549,7.546,7.761718593
0.155473553,1.155,1.486,7.491,7.70869173
0.156669855,1.182,1.427,7.446,7.668087645
0.157866001,1.209,1.372,7.409,7.63265438
0.159062094,1.24,1.318,7.375,7.59342782
0.160258188,1.277,1.263,7.342,7.556285349
0.161454282,1.315,1.208,7.315,7.519729669
0.162650428,1.354,1.155,7.298,7.491724392
0.163846521,1.397,1.099,7.296,7.49049728
0.165042615,1.443,1.038,7.312,7.504485958
0.166238709,1.489,0.974,7.35,7.543030735
0.167434855,1.535,0.909,7.408,7.599485209
0.168630949,1.579,0.841,7.483,7.680416876
0.169827042,1.621,0.771,7.571,7.774518489
0.171023084,1.658,0.702,7.669,7.876012544
0.172219126,1.69,0.632,7.768,7.979811859
0.173415376,1.719,0.566,7.867,8.077961179
0.174611469,1.749,0.509,7.966,8.167609623
0.175807615,1.784,0.466,8.065,8.265202205
0.177003709,1.821,0.431,8.159,8.370946235
0.178199803,1.848,0.407,8.24,8.483797324
0.179395896,1.857,0.389,8.294,8.567608317
0.180592042,1.844,0.363,8.316,8.585218373
0.181788136,1.805,0.326,8.3,8.536843328
0.182984126,1.743,0.287,8.246,8.456366992
0.184180115,1.669,0.25,8.158,8.356401439
0.185376469,1.597,0.216,8.048,8.231853912
0.186572563,1.533,0.197,7.926,8.07516855
0.187768657,1.484,0.197,7.804,7.918710698
0.188964803,1.455,0.212,7.698,7.795628801
0.190160896,1.454,0.242,7.626,7.71223512
0.19135699,1.483,0.285,7.599,7.685800557
0.192553084,1.543,0.337,7.616,7.724227662
0.19374923,1.635,0.399,7.674,7.821327803
0.194945219,1.76,0.475,7.765,7.953466951
0.196141209,1.915,0.556,7.879,8.106282193
0.197337511,2.09,0.64,8.005,8.28716706
0.198533657,2.277,0.723,8.142,8.481866289
0.199729751,2.464,0.801,8.29,8.678939523
0.200925844,2.646,0.869,8.444,8.886262109
0.20212199,2.816,0.927,8.604,9.103964274
0.203318084,2.971,0.979,8.764,9.31726269
0.204514178,3.114,1.025,8.922,9.521152956
0.205710271,3.248,1.062,9.076,9.703401854
0.206906417,3.369,1.093,9.227,9.883999248
0.208102511,3.48,1.125,9.368,10.06788451
0.209298605,3.581,1.157,9.497,10.2414424
0.210494699,3.668,1.192,9.609,10.38730058
0.211690844,3.738,1.237,9.702,10.49521948
0.212886834,3.792,1.294,9.775,10.57962931
0.214082824,3.832,1.357,9.83,10.65001332
0.215279126,3.861,1.431,9.869,10.70922262
0.216475271,3.879,1.519,9.89,10.7539222
0.217671938,3.888,1.617,9.89,10.77748831
0.218867459,3.888,1.726,9.869,10.76917731
0.220063605,3.88,1.853,9.826,10.73819974
0.221259699,3.86,1.99,9.762,10.70466254
0.222455792,3.828,2.13,9.683,10.64909728
0.223651782,3.784,2.272,9.591,10.573383
0.224847771,3.727,2.415,9.488,10.48456541
0.226044126,3.659,2.55,9.379,10.38890115
0.227240219,3.59,2.672,9.267,10.29553686
0.228436313,3.521,2.773,9.141,10.19850901
0.229632459,3.449,2.844,8.999,10.09811787
0.230828553,3.367,2.877,8.844,9.932060688
0.232024646,3.269,2.876,8.68,9.722992308
0.233220792,3.146,2.851,8.523,9.505214621
0.234416886,3.0,2.813,8.392,9.298805412
0.235612876,2.844,2.768,8.301,9.153620302
0.236808865,2.69,2.718,8.255,9.055337376
0.238005219,2.553,2.663,8.261,9.000634993
0.239201313,2.439,2.606,8.311,8.99254507
0.240397407,2.349,2.554,8.395,9.045341013
0.241593553,2.28,2.512,8.505,9.14045262
0.242789646,2.223,2.489,8.636,9.246245636
0.24398574,2.173,2.482,8.781,9.363421111
0.245181834,2.129,2.485,8.931,9.502052994
0.24637798,2.09,2.497,9.085,9.653728755
0.247574074,2.056,2.515,9.245,9.796420511
0.248770167,2.027,2.537,9.403,9.942247359
0.249966261,2.003,2.566,9.554,10.10320972
0.251162407,1.986,2.601,9.697,10.24530918
0.252358501,1.971,2.645,9.829,10.37858539
0.25355449,1.955,2.699,9.941,10.50108715
0.25475048,1.942,2.759,10.032,10.60995281
0.255946834,1.931,2.826,10.099,10.6910148
0.257142928,1.92,2.899,10.142,10.73948026
0.258339021,1.909,2.974,10.162,10.77477098
0.259535115,1.898,3.05,10.162,10.79327325
0.260731261,1.88,3.133,10.143,10.79980843
0.261927355,1.852,3.217,10.107,10.78862671
0.263123449,1.818,3.302,10.056,10.75268179
