0.199660279,0.849,-0.144,-1.815,2.148287388
0.204444914,1.045,-0.517,-1.14,1.668091349
0.20922955,1.227,-0.862,-0.528,1.637898231
0.214014185,1.355,-1.103,-0.074,1.941018186
0.21879882,1.443,-1.194,0.119,2.104706835
0.223583456,1.511,-1.146,0.064,1.986967534
0.228368091,1.575,-0.998,-0.149,1.837859039
0.233152727,1.66,-0.829,-0.431,1.858228478
0.237937362,1.795,-0.708,-0.697,1.986988785
0.242721998,1.954,-0.667,-0.894,2.217631733
0.247506633,2.119,-0.7,-1.046,2.500714013
0.252291268,2.258,-0.814,-1.21,2.716388381
0.257075904,2.302,-1.045,-1.684,2.908933284
0.261860539,2.335,-1.414,-1.958,3.131054074
0.266645175,2.494,-1.823,-1.814,4.297434562
0.27142981,2.758,-2.161,-1.469,4.179712398
0.276214445,2.996,-2.323,-1.088,4.241480281
0.280999081,3.15,-2.168,-0.483,4.594198407
0.285783716,3.184,-1.661,-0.076,4.109622535
0.290568352,2.978,-0.911,0.008,3.080624993
0.295352987,2.536,-0.084,0.027,2.550136489
0.300137623,2.006,0.659,0.123,2.282972675
0.304922258,1.578,1.162,0.374,2.203263063
0.309706893,1.145,1.493,0.664,2.146585886
0.314491529,0.717,1.674,0.843,2.019575838
0.319276164,0.362,1.769,0.868,2.054458335
0.324060748,0.097,1.866,0.819,2.021182159
0.328845435,-0.138,2.041,0.683,2.090534181
0.33363007,-0.287,2.201,0.463,2.331944414
0.338414706,-0.352,2.313,0.237,2.510286447
0.343199341,-0.374,2.331,0.042,2.530061775
0.347983977,-0.367,2.225,-0.144,2.419017792
0.352768612,-0.347,2.014,-0.302,2.126611175
0.357553248,-0.316,1.727,-0.393,1.795908995
0.362337883,-0.279,1.396,-0.412,1.522511209
0.367122518,-0.235,1.069,-0.361,1.180833861
0.371907154,-0.199,0.756,-0.24,0.824306323
0.376691737,-0.184,0.464,-0.062,0.4606320198
0.381476425,-0.22,0.215,0.119,0.2864857672
0.386261008,-0.315,0.012,0.256,0.450157599
0.391045695,-0.468,-0.147,0.321,0.6314998346
0.395830279,-0.661,-0.263,0.319,0.8040634636
0.400614914,-0.861,-0.36,0.27,1.00076964
0.40539955,-1.033,-0.45,0.2,1.201780706
0.410184185,-1.169,-0.537,0.143,1.342895599
0.41496882,-1.262,-0.617,0.127,1.417515943
0.419753456,-1.314,-0.665,0.148,1.529958622
0.424538091,-1.347,-0.64,0.154,1.573667335
0.429322727,-1.383,-0.545,0.102,1.548886934
0.434107362,-1.39,-0.38,0.013,1.458460655
0.438891998,-1.363,-0.184,-0.166,1.462738185
0.443676633,-1.294,0.008,-0.452,1.44178355
0.448461268,-1.172,0.154,-0.781,1.45222224
0.453245904,-1.005,0.244,-1.122,1.559893095
0.458030539,-0.831,0.28,-1.496,1.692458162
0.462815175,-0.664,0.29,-1.851,1.982758386
0.46759981,-0.53,0.287,-2.118,2.342729496
0.472384445,-0.443,0.282,-2.309,2.554462201
0.477169081,-0.403,0.283,-2.398,2.517903585
0.481953716,-0.404,0.286,-2.378,2.467226417
0.486738352,-0.449,0.287,-2.298,2.365874406
0.491522987,-0.524,0.28,-2.221,2.244780728
0.496307623,-0.618,0.278,-2.15,2.219970711
0.501092258,-0.727,0.277,-2.096,2.226752127
0.505876893,-0.838,0.269,-2.049,2.243831275
0.510661529,-0.905,0.299,-1.989,2.269981416
0.515446164,-0.931,0.385,-1.898,2.221735607
0.5202308,-0.966,0.47,-1.752,2.095612137
0.525015435,-1.014,0.533,-1.587,1.96235303
0.52980007,-1.035,0.654,-1.412,1.811549771
0.534584706,-1.096,0.793,-1.196,1.808803603
0.539369341,-1.176,0.978,-0.887,1.798306082
0.544153977,-1.21,1.23,-0.493,1.838718507
0.548938612,-1.179,1.537,0.0,2.032930219
0.553723248,-1.151,1.799,0.584,2.367242644
0.558507883,-1.12,1.996,1.198,2.702399986
0.563292518,-1.1,2.058,1.714,3.036987612
0.568077154,-1.097,1.994,2.061,3.329619336
0.572861789,-1.101,1.842,2.236,3.344042077
0.577646425,-1.081,1.661,2.246,3.096058965
0.58243106,-1.026,1.47,2.115,2.757130051
0.587215695,-0.943,1.282,1.907,2.474009401
0.592000331,-0.854,1.115,1.686,2.199586352
0.596784966,-0.777,0.974,1.479,1.892626452
0.601569602,-0.704,0.846,1.29,1.649741721
0.606354237,-0.549,0.68,1.166,1.459116359
0.611138873,-0.347,0.473,1.076,1.284552404
0.615923508,-0.253,0.277,0.978,1.105565671
0.620708143,-0.209,0.103,0.848,1.038974768
0.625492779,-0.158,-0.075,0.678,0.8148024015
0.630277414,-0.206,-0.206,0.449,0.6625931075
0.63506205,-0.317,-0.274,0.216,0.4346322358
0.639846685,-0.334,-0.32,0.01,0.464016955
0.64463132,-0.323,-0.337,-0.139,0.5244658378
0.649415956,-0.354,-0.283,-0.202,0.5767377994
0.654200591,-0.425,-0.148,-0.171,0.5569564742
0.658985227,-0.558,0.071,-0.056,0.5134717213
0.663769862,-0.768,0.35,0.169,0.7423351333
0.668554498,-1.039,0.642,0.487,1.24141515
0.673339133,-1.356,0.895,0.836,1.892720373
0.678123768,-1.681,1.071,1.186,2.483566245
0.682908404,-1.96,1.136,1.478,2.8688211
0.687693039,-2.124,1.056,1.631,3.162238338
0.692477675,-2.153,0.836,1.651,3.165985414
0.69726231,-2.084,0.525,1.559,2.787148096
0.702046945,-1.982,0.176,1.336,2.348223296
0.706831581,-1.905,-0.163,1.017,2.052098487
0.711616216,-1.918,-0.392,0.697,1.98381139
0.716400852,-2.035,-0.466,0.455,2.090286833
0.721185435,-2.203,-0.409,0.185,2.320888974
0.725970123,-2.3,-0.29,-0.694,2.492957185
0.730754758,-2.317,-0.183,-1.287,2.570550347
0.735539341,-2.278,-0.181,-1.227,4.326672576
0.740323977,-2.097,-0.366,-1.157,3.38187537
0.745108612,-1.76,-0.688,-1.107,2.153212406
0.7498933,-1.411,-1.043,-0.297,2.0424979
0.754677883,-1.081,-1.346,0.52,1.838189284
0.759462518,-0.747,-1.564,0.837,1.822085037
0.764247154,-0.517,-1.649,1.084,2.197704843
0.769031789,-0.434,-1.651,1.377,2.547054198
0.773816425,-0.434,-1.638,1.583,2.432363113
0.77860106,-0.439,-1.651,1.634,2.232291991
0.783385695,-0.443,-1.674,1.608,2.217686683
0.788170331,-0.447,-1.709,1.607,2.416810824
0.792954966,-0.444,-1.757,1.609,2.530769822
0.797739602,-0.416,-1.83,1.53,2.55129665
0.802524237,-0.408,-1.906,1.301,2.41885095
0.807308873,-0.418,-1.979,0.948,2.274328138
0.812093508,-0.443,-2.035,0.499,2.192462847
0.816878143,-0.498,-2.048,0.0,2.171097043
0.821662779,-0.604,-1.999,-0.506,2.200350533
0.826447414,-0.751,-1.887,-0.985,2.304857613
0.83123205,-0.931,-1.719,-1.429,2.509616023
0.836016685,-1.134,-1.503,-1.809,2.683020144
0.84080132,-1.341,-1.261,-2.084,2.888901419
0.845585956,-1.512,-1.003,-2.253,3.020947814
0.850370591,-1.616,-0.757,-2.334,3.063164105
0.855155227,-1.687,-0.525,-2.332,2.999342258
0.859939862,-1.723,-0.328,-2.253,2.841180483
0.864724498,-1.734,-0.19,-2.116,2.782572893
0.869509133,-1.784,-0.167,-1.997,2.651519438
0.874293768,-1.834,-0.262,-1.842,2.492466168
0.879078404,-1.763,-0.464,-1.542,2.717775883
0.883863039,-1.584,-0.743,-1.101,2.548306296
0.888647675,-1.283,-1.063,-0.717,1.893691363
0.89343231,-0.824,-1.357,-0.426,1.658434942
0.898216945,-0.318,-1.592,-0.227,1.674709602
0.903001581,0.112,-1.773,-0.175,1.883641204
0.907786216,0.477,-1.913,-0.319,2.123138227
0.912570852,0.757,-2.003,-0.494,2.241015013
0.917355487,0.956,-2.044,-0.598,2.357663174
0.922140123,1.088,-2.046,-0.699,2.457401585
0.926924758,1.183,-2.016,-0.838,2.546198655
0.931709393,1.249,-1.968,-0.975,2.573474904
0.936494029,1.301,-1.944,-1.076,2.552986128
0.941278664,1.324,-1.95,-1.148,2.548744432
0.9460633,1.325,-1.977,-1.181,2.669273064
0.950847935,1.305,-2.005,-1.202,2.770449479
0.95563257,1.248,-2.015,-1.228,2.744287889
0.960417206,1.149,-1.976,-1.276,2.658966348
0.965201841,1.018,-1.888,-1.331,2.520479004
0.969986477,0.861,-1.766,-1.381,2.437246823
0.974771112,0.691,-1.641,-1.412,2.32031324
0.979555695,0.519,-1.534,-1.411,2.138577751
0.984340383,0.339,-1.441,-1.384,2.009049969
0.989124966,0.152,-1.365,-1.347,1.900319671
0.993909602,-0.034,-1.299,-1.341,1.83876912
0.998694237,-0.227,-1.225,-1.379,1.812198598
1.003478873,-0.412,-1.138,-1.475,1.871127424
1.008263508,-0.571,-1.05,-1.591,1.9998666
1.013048143,-0.703,-0.966,-1.698,2.161922564
1.017832779,-0.803,-0.884,-1.765,2.222257357
1.022617414,-0.867,-0.819,-1.783,2.191353586
1.02740205,-0.906,-0.759,-1.742,2.107070925
1.032186685,-0.926,-0.709,-1.658,2.057911895
1.03697132,-0.904,-0.675,-1.568,1.960742193
1.041755956,-0.861,-0.653,-1.48,1.829971097
1.046540591,-0.787,-0.624,-1.359,1.706989957
1.051325227,-0.683,-0.603,-1.196,1.616074218
1.056109862,-0.555,-0.597,-1.017,1.344950347
1.060894498,-0.435,-0.605,-0.838,1.037133691
1.065679133,-0.315,-0.641,-0.668,0.8563405759
1.070463768,-0.199,-0.712,-0.551,0.8675236979
1.075248404,-0.096,-0.799,-0.487,0.942672034
1.080033039,-0.014,-0.874,-0.464,1.04191933
1.084817675,0.047,-0.909,-0.457,1.069334683
1.08960231,0.107,-0.899,-0.474,1.062447654
1.094386945,0.158,-0.84,-0.505,0.9987121985
1.099171581,0.199,-0.747,-0.553,0.9657587094
1.103956216,0.213,-0.66,-0.629,0.9261496668
1.108740852,0.225,-0.603,-0.728,0.8942346473
1.113525487,0.262,-0.524,-0.833,0.9878726022
1.118310123,0.311,-0.435,-0.983,1.140796642
1.123094758,0.367,-0.343,-1.076,1.205933422
1.127879393,0.427,-0.228,-1.107,1.475327985
1.132664029,0.482,-0.083,-1.058,1.277568621
1.137448664,0.519,0.028,-0.911,1.092810874
1.1422333,0.56,0.103,-0.617,0.8659032591
1.147017935,0.609,0.138,-0.286,0.6998456812
1.15180257,0.673,0.139,0.1,0.7251824909
1.156587206,0.737,0.106,0.527,0.9415669882
1.161371789,0.757,0.046,0.957,1.268702327
1.166156477,0.726,-0.027,1.357,1.632937525
1.170941112,0.668,-0.09,1.713,1.938010964
1.175725748,0.612,-0.135,1.999,2.164225062
1.180510383,0.573,-0.158,2.21,2.341850457
1.185294966,0.581,-0.157,2.351,2.458853765
1.190079602,0.644,-0.139,2.427,2.554762081
1.194864237,0.741,-0.106,2.442,2.618230499
1.199648873,0.841,-0.073,2.406,2.612372054
1.204433508,0.929,-0.04,2.317,2.55301403
1.209218143,0.977,-0.009,2.188,2.446504128
1.214002779,0.988,0.032,2.043,2.287450511
1.218787414,0.965,0.079,1.904,2.100452623
1.22357205,0.923,0.145,1.779,1.968127626
1.228356685,0.875,0.238,1.682,1.887337716
1.23314132,0.838,0.348,1.617,1.825339165
1.237925956,0.805,0.467,1.574,1.812604864
1.242710591,0.775,0.601,1.565,1.824422833
1.247495227,0.749,0.752,1.616,1.839044199
1.252279862,0.72,0.921,1.736,1.980439587
1.257064498,0.7,1.096,1.899,2.254169483
1.261849133,0.718,1.245,2.015,2.611439103
1.266633768,0.807,1.349,2.154,2.856393787
1.271418404,0.936,1.398,2.417,2.691337718
1.276203039,1.078,1.39,2.75,2.944859754
1.280987675,1.207,1.335,3.055,3.68614259
1.28577231,1.323,1.277,3.404,4.252915567
1.290556945,1.418,1.211,3.738,4.271626958
1.295341581,1.537,1.132,3.952,4.262158843
1.300126216,1.712,1.018,4.083,4.439552801
1.304910852,1.98,0.818,4.284,4.746833117
1.309695487,2.275,0.556,4.487,5.054043714
1.314480123,2.548,0.303,4.712,5.567745627
1.319264758,2.789,0.056,4.974,5.659895369
1.324049393,3.004,-0.192,5.224,5.928905488
1.328834029,3.151,-0.398,5.375,6.376318536
1.333618664,3.229,-0.591,5.488,6.633861602
1.3384033,3.224,-0.821,5.495,6.640996728
1.343187935,3.112,-1.056,5.347,6.43854417
1.34797257,2.888,-1.259,5.066,6.094140255
1.352757154,2.574,-1.429,4.691,5.641301908
1.357541789,2.21,-1.56,4.254,5.087286761
1.362326425,1.845,-1.661,3.781,4.514090674
1.36711106,1.499,-1.744,3.3,3.971314246
1.371895695,1.188,-1.825,2.834,3.527364123
1.376680331,0.918,-1.899,2.389,3.160288415
1.381464966,0.704,-1.972,1.975,2.856930194
1.386249602,0.545,-2.043,1.589,2.615803909
1.391034237,0.431,-2.122,1.218,2.465970422
1.395818873,0.351,-2.194,0.864,2.382779093
1.400603508,0.309,-2.261,0.544,2.351782856
1.405388143,0.303,-2.329,0.242,2.336350469
1.410172779,0.319,-2.396,-0.064,2.403104581
1.414957414,0.373,-2.461,-0.337,2.522457978
1.41974205,0.449,-2.533,-0.564,2.662258883
1.424526685,0.529,-2.613,-0.748,2.779427844
1.42931132,0.594,-2.72,-0.927,2.892055208
1.434095956,0.671,-2.849,-1.097,3.029273323
1.438880591,0.776,-2.973,-1.257,3.323491492
1.443665227,0.897,-3.072,-1.393,3.62408178
1.448449862,1.003,-3.123,-1.577,3.762906216
1.453234498,1.113,-3.126,-1.839,3.751088779
1.458019133,1.226,-3.102,-2.167,3.782236169
1.462803768,1.314,-3.09,-2.554,4.14088915
1.467588404,1.366,-3.098,-3.006,4.619674773
1.472373039,1.39,-3.117,-3.462,4.996920037
1.477157675,1.363,-3.122,-3.849,5.232532081
1.48194231,1.255,-3.113,-4.153,5.385770411
1.486726945,1.069,-3.09,-4.416,5.528272865
1.491511581,0.821,-3.051,-4.659,5.642595384
1.496296216,0.544,-3.022,-4.887,5.777037475
1.501080852,0.24,-2.999,-5.092,5.902313211
1.505865435,-0.072,-2.985,-5.272,6.103791978
1.51065007,-0.387,-2.969,-5.413,6.252639861
1.515434706,-0.685,-2.961,-5.505,6.35669829
1.520219341,-0.966,-2.954,-5.531,6.396851165
1.525003977,-1.213,-2.959,-5.5,6.395013873
1.529788612,-1.447,-2.937,-5.431,6.378415531
1.534573248,-1.661,-2.895,-5.342,6.335472844
1.539357883,-1.829,-2.829,-5.248,6.24625333
1.544142518,-1.955,-2.746,-5.158,6.180160283
1.548927154,-2.047,-2.647,-5.078,6.071085374
1.553711789,-2.095,-2.553,-5.004,5.997431664
1.558496425,-2.106,-2.458,-4.934,5.923912618
1.56328106,-2.11,-2.366,-4.87,5.808481981
1.568065695,-2.111,-2.275,-4.814,5.705891592
1.572850331,-2.109,-2.19,-4.769,5.623328156
1.577634966,-2.105,-2.116,-4.743,5.580363536
1.582419602,-2.108,-2.05,-4.724,5.564541932
1.587204237,-2.122,-1.982,-4.696,5.550128352
1.591988873,-2.143,-1.907,-4.644,5.504027452
1.596773508,-2.162,-1.811,-4.553,5.41231351
1.601558143,-2.182,-1.684,-4.41,5.267447697
1.606342779,-2.204,-1.525,-4.21,5.055995044
1.611127414,-2.22,-1.347,-3.949,4.778825929
1.61591205,-2.224,-1.159,-3.626,4.463720406
1.620696685,-2.219,-0.97,-3.245,4.106361045
1.62548132,-2.196,-0.78,-2.811,3.700969464
1.630265956,-2.154,-0.598,-2.339,3.275561674
1.635050591,-2.107,-0.426,-1.807,2.814246301
1.639835175,-2.058,-0.269,-1.224,2.436198016
1.64461981,-1.999,-0.12,-0.583,2.11448069
1.649404445,-1.942,0.023,0.101,1.98954438
1.654189081,-1.882,0.172,0.805,2.065636837
1.658973716,-1.825,0.335,1.459,2.404932914
1.663758352,-1.773,0.525,2.021,2.836798495
1.668542987,-1.74,0.732,2.447,3.228606128
1.673327623,-1.715,0.936,2.734,3.492111408
1.678112258,-1.694,1.134,2.907,3.621069765
1.682896893,-1.654,1.315,3.018,3.687472174
1.687681529,-1.588,1.474,3.119,3.76971905
1.692466164,-1.496,1.627,3.258,3.886386801
1.6972508,-1.388,1.788,3.463,4.059827969
1.702035435,-1.274,1.952,3.735,4.323993064
1.70682007,-1.16,2.135,4.047,4.703948531
1.711604706,-1.075,2.343,4.374,5.096124798
1.716389341,-1.039,2.566,4.683,5.465144171
1.721173977,-1.059,2.806,4.92,5.82522478
1.725958612,-1.145,3.08,5.059,6.124539648
1.730743248,-1.313,3.373,5.103,6.313662661
1.735527883,-1.532,3.671,5.075,6.476239331
1.740312518,-1.77,3.974,4.997,6.626275033
1.745097154,-2.011,4.271,4.922,6.810027952
1.749881789,-2.224,4.552,4.886,7.008660621
1.754666425,-2.379,4.818,4.921,7.255811503
1.75945106,-2.45,5.057,5.024,7.532000672
1.764235695,-2.415,5.238,5.215,7.841394506
1.769020331,-2.259,5.351,5.478,8.056745795
1.773804914,-1.988,5.391,5.787,8.221435529
1.77858955,-1.596,5.348,6.104,8.34632999
1.783374185,-1.106,5.22,6.405,8.447819548
1.78815882,-0.556,5.016,6.655,8.473331736
1.792943456,0.037,4.739,6.842,8.422153521
1.797728091,0.654,4.392,6.97,8.340502652
1.802512727,1.252,3.999,7.049,8.245929102
1.807297362,1.798,3.583,7.073,8.175818436
1.812081998,2.266,3.161,7.016,8.140204328
1.816866633,2.631,2.75,6.853,8.026999936
1.821651268,2.885,2.341,6.556,7.735765369
1.826435904,3.025,1.924,6.096,7.281313334
1.831220539,3.041,1.509,5.48,6.631660618
1.836005175,2.945,1.103,4.747,5.81509259
1.84078981,2.747,0.704,3.933,4.898160254
1.845574445,2.471,0.332,3.089,3.985452174
1.850359081,2.127,-0.003,2.273,3.075865068
1.855143716,1.738,-0.306,1.51,2.303064478
1.859928352,1.317,-0.582,0.819,1.658337313
1.864712987,0.882,-0.829,0.206,1.228488912
1.869497623,0.435,-1.05,-0.333,1.203419265
1.874282258,-0.016,-1.254,-0.8,1.539196597
1.879066893,-0.448,-1.44,-1.201,1.997871897
1.883851529,-0.851,-1.606,-1.557,2.453290502
1.888636164,-1.223,-1.752,-1.863,2.880272003
1.8934208,-1.563,-1.887,-2.125,3.286370904
1.898205435,-1.862,-2.01,-2.357,3.64919614
1.902990018,-2.129,-2.12,-2.557,3.991840349
1.907774654,-2.369,-2.216,-2.718,4.286906145
1.912559289,-2.587,-2.294,-2.839,4.527159789
1.917343925,-2.773,-2.35,-2.922,4.717480855
1.92212856,-2.921,-2.394,-2.967,4.85664393
1.926913195,-3.029,-2.427,-2.977,4.939898231
1.931697831,-3.097,-2.462,-2.953,4.978521583
1.936482466,-3.111,-2.51,-2.903,4.972347588
1.941267102,-3.084,-2.577,-2.822,4.940825015
1.946051737,-3.025,-2.659,-2.695,4.877633993
1.950836373,-2.921,-2.757,-2.507,4.798032973
1.955621008,-2.769,-2.865,-2.226,4.674317078
1.960405643,-2.58,-2.96,-1.854,4.446551251
1.965190279,-2.351,-3.025,-1.398,4.151414871
1.969974914,-2.07,-3.063,-0.892,3.860890429
1.97475955,-1.748,-3.087,-0.378,3.577660987
1.979544185,-1.399,-3.093,0.095,3.388454455
1.98432882,-1.036,-3.097,0.514,3.315100735
1.989113456,-0.691,-3.069,0.853,3.306711881
1.993898091,-0.358,-3.05,1.125,3.371744771
1.998682727,-0.032,-3.054,1.34,3.239294892
2.003467362,0.275,-3.065,1.48,3.354735825
2.008251998,0.555,-3.065,1.534,3.584498546
2.013036633,0.818,-3.081,1.51,3.671430087
2.017821268,1.016,-3.039,1.397,3.638840748
2.022605852,1.113,-2.922,1.203,3.490198779
2.027390487,1.122,-2.759,0.954,3.172733948
2.032175123,1.063,-2.582,0.671,2.840290377
2.036959758,0.958,-2.421,0.369,2.567146013
2.041744393,0.843,-2.31,0.07,2.392159509
2.046529029,0.737,-2.246,-0.222,2.338579405
2.051313664,0.65,-2.21,-0.487,2.357085499
2.0560983,0.582,-2.189,-0.723,2.408372038
2.060882935,0.533,-2.171,-0.913,2.422599558
2.06566757,0.494,-2.151,-1.064,2.466647636
2.070452206,0.468,-2.134,-1.176,2.487636021
2.075236841,0.445,-2.132,-1.256,2.503360991
2.080021477,0.423,-2.136,-1.31,2.544007562
2.084806112,0.396,-2.154,-1.349,2.573352782
2.089590748,0.366,-2.189,-1.39,2.599749107
2.094375383,0.337,-2.233,-1.439,2.645673744
2.099160018,0.31,-2.288,-1.508,2.733927582
2.103944654,0.288,-2.348,-1.596,2.840154357
2.108729289,0.255,-2.402,-1.701,2.972510127
2.113513925,0.21,-2.444,-1.812,3.082516774
2.11829856,0.155,-2.469,-1.927,3.154138475
2.123083195,0.094,-2.478,-2.048,3.211895899
2.127867779,0.026,-2.477,-2.174,3.276683375
2.132652414,-0.027,-2.474,-2.308,3.379006362
2.13743705,-0.07,-2.461,-2.459,3.479484019
2.142221685,-0.113,-2.433,-2.61,3.59295025
2.14700632,-0.156,-2.382,-2.748,3.693292013
2.151790956,-0.2,-2.307,-2.859,3.732666928
2.156575591,-0.242,-2.206,-2.951,3.729909348
2.161360227,-0.271,-2.097,-3.013,3.674336275
2.166144862,-0.28,-1.995,-3.044,3.656666902
2.170929498,-0.268,-1.896,-3.04,3.632295837
2.175714133,-0.244,-1.793,-2.993,3.571301495
2.180498768,-0.209,-1.679,-2.898,3.434086182
2.185283404,-0.162,-1.55,-2.769,3.199958123
2.190068039,-0.107,-1.4,-2.619,2.944215967
2.194852675,-0.043,-1.239,-2.463,2.745948954
2.19963731,0.049,-1.087,-2.316,2.54861603
2.204421945,0.161,-0.95,-2.173,2.36819638
2.209206581,0.301,-0.819,-2.016,2.222386455
2.213991216,0.461,-0.693,-1.829,2.047859348
2.218775852,0.643,-0.567,-1.612,1.880334139
2.223560487,0.836,-0.453,-1.366,1.667486243
2.228345123,1.035,-0.353,-1.106,1.529057079
2.233129706,1.216,-0.275,-0.841,1.511191126
2.237914341,1.377,-0.218,-0.575,1.553496496
2.242698977,1.516,-0.183,-0.309,1.598258165
2.247483612,1.611,-0.144,-0.038,1.637573335
2.252268248,1.658,-0.098,0.249,1.746597666
2.257052883,1.668,-0.037,0.557,1.801795508
2.261837518,1.645,0.034,0.881,1.87248467
2.266622154,1.588,0.126,1.219,2.005248983
2.271406789,1.505,0.244,1.553,2.192255379
2.276191425,1.396,0.394,1.867,2.426692605
2.28097606,1.268,0.567,2.133,2.624345605
2.285760695,1.136,0.759,2.317,2.782829172
2.290545331,1.004,0.962,2.406,2.878616146
2.295329966,0.89,1.159,2.415,2.879946377
2.300114602,0.822,1.34,2.358,2.838908939
2.304899237,0.807,1.504,2.271,2.819960476
2.309683873,0.846,1.654,2.2,2.83068324
2.314468508,0.937,1.782,2.178,2.897689435
2.319253143,1.08,1.875,2.217,3.057656009
2.324037779,1.259,1.92,2.335,3.256508372
2.328822362,1.454,1.902,2.541,3.476244846
2.333606998,1.662,1.807,2.841,3.724408743
2.338391633,1.87,1.625,3.239,4.017428531
2.343176268,2.068,1.359,3.732,4.43709468
2.347960904,2.236,1.02,4.293,4.940774046
2.352745539,2.371,0.625,4.89,5.525412169
2.357530175,2.433,0.21,5.473,6.088864495
2.36231481,2.394,-0.165,5.982,6.61610346
2.367099445,2.274,-0.53,6.422,7.0124508
2.371884081,2.1,-0.867,6.754,7.147956429
2.376668716,1.871,-1.138,6.924,7.438871839
2.381453352,1.595,-1.334,6.916,7.531005776
2.386237987,1.298,-1.495,6.766,7.276884042
2.391022623,0.97,-1.572,6.447,6.794178719
2.395807258,0.621,-1.574,5.993,6.275642611
2.400591893,0.279,-1.541,5.466,5.734036807
2.405376529,-0.015,-1.501,4.907,5.15017088
2.410161164,-0.233,-1.463,4.327,4.575608744
2.4149458,-0.379,-1.419,3.737,4.008601484
2.419730435,-0.464,-1.363,3.15,3.475854566
2.42451507,-0.5,-1.277,2.586,2.939473933
2.429299706,-0.498,-1.163,2.051,2.389577202
2.434084289,-0.474,-1.02,1.549,1.891807065
2.438868925,-0.417,-0.87,1.086,1.41609111
2.44365356,-0.331,-0.734,0.669,1.003869577
2.448438195,-0.219,-0.63,0.288,0.680140959
2.453222831,-0.081,-0.563,-0.046,0.5364563323
2.458007466,0.081,-0.521,-0.341,0.6507154913
2.462792102,0.254,-0.501,-0.603,0.84616896
2.467576737,0.432,-0.494,-0.836,1.063724168
2.472361373,0.608,-0.48,-1.057,1.321200174
2.477146008,0.769,-0.458,-1.285,1.557651828
2.481930643,0.913,-0.443,-1.521,1.828309883
2.486715279,1.037,-0.423,-1.775,2.092385757
2.491499914,1.138,-0.403,-2.055,2.366397795
2.49628455,1.215,-0.388,-2.34,2.672629737
2.501069185,1.263,-0.384,-2.629,2.9743884
2.50585382,1.279,-0.381,-2.92,3.236944155
2.510638456,1.271,-0.38,-3.2,3.478268634
2.515423091,1.232,-0.379,-3.469,3.714516046
2.520207727,1.17,-0.38,-3.733,3.941724371
2.524992362,1.094,-0.384,-3.983,4.160039765
2.529776998,1.002,-0.399,-4.227,4.38721449
2.534561581,0.888,-0.426,-4.46,4.562958632
2.539346216,0.756,-0.464,-4.669,4.787053937
2.544130852,0.601,-0.505,-4.843,4.969870396
2.548915487,0.421,-0.546,-4.978,5.085878042
2.553700123,0.222,-0.576,-5.064,5.165347012
2.558484758,0.014,-0.596,-5.103,5.160384008
2.563269393,-0.201,-0.612,-5.111,5.16917812
2.568054029,-0.401,-0.629,-5.095,5.152511233
2.572838664,-0.593,-0.65,-5.069,5.15585782
2.5776233,-0.771,-0.684,-5.03,5.148050247
2.582407935,-0.936,-0.729,-4.969,5.130493074
2.58719257,-1.088,-0.772,-4.87,5.11763579
2.591977206,-1.251,-0.819,-4.728,5.022847653
2.596761841,-1.417,-0.865,-4.545,4.863187404
2.601546477,-1.59,-0.901,-4.315,4.705076426
2.606331112,-1.775,-0.944,-4.051,4.541332237
