3670117203	ACC	-1.0289137	6.215058	4.6899323
3670117208	ACC	-0.88265246	6.1504517	4.718646
3670117213	ACC	-0.83718884	6.059524	4.80748
3670117218	ACC	-0.91615194	6.0308104	4.886443
3670117223	ACC	-1.1126626	6.0403814	4.9486566
3670117228	ACC	-1.4096717	6.0954165	5.044668
3670117233	ACC	-1.7425731	6.2321067	5.075775
3670117238	ACC	-2.099702	6.279963	5.1619167
3670117243	ACC	-2.4852455	6.2608204	5.3009996
3670117248	ACC	-2.8660033	6.1935225	5.415855
3670117253	ACC	-3.2446675	6.0834527	5.535496
3670117258	ACC	-3.6589248	6.0164533	5.6793647
3670117263	ACC	-4.0064826	5.9877396	5.8710895
3670117268	ACC	-4.389633	6.035596	6.067301
3670117273	ACC	-4.7416773	6.1265235	6.27099
3670117278	ACC	-5.070092	6.236892	6.5129642
3670117283	ACC	-5.45085	6.375676	6.74776
3670117288	ACC	-5.7670016	6.411568	7.006484
3670117293	ACC	-5.8414783	6.3589263	7.219744
3670117298	ACC	-5.731109	6.1911297	7.3178496
3670117303	ACC	-5.436493	5.956633	7.313064
3670117308	ACC	-5.058128	5.745765	7.279565
3670117313	ACC	-4.677071	5.532505	7.303493
3670117318	ACC	-4.3800616	5.4029937	7.2915287
3670117323	ACC	-4.2050867	5.3814583	7.246065
3670117328	ACC	-4.1261234	5.4173503	7.0878396
3670117333	ACC	-4.0591245	5.4535418	6.910771
3670117338	ACC	-3.9945183	5.5133624	6.8099732
3670117343	ACC	-3.958626	5.5851474	6.721439
3670117348	ACC	-3.9463627	5.5947185	6.65444
3670117353	ACC	-3.9080775	5.522934	6.5775704
3670117358	ACC	-3.8937206	5.3647084	6.40768
3670117363	ACC	-3.8961134	5.3072805	6.2733827
3670117368	ACC	-3.874578	5.3359947	6.369395
3670117373	ACC	-3.97059	5.3096733	6.6038914
3670117379	ACC	-4.169194	5.2666025	6.771688
3670117384	ACC	-4.308277	5.2977095	6.8578296
3670117389	ACC	-4.4207397	5.4296136	6.9155564
3670117394	ACC	-4.5191445	5.49422	7.056733
3670117399	ACC	-4.605286	5.5372906	7.2580295
3670117404	ACC	-4.6292143	5.546862	7.2412796
3670117409	ACC	-4.662714	5.4726844	7.111768
3670117414	ACC	-4.7488556	5.458328	6.9299135
3670117419	ACC	-5.031807	5.7170515	6.8243303
3670117424	ACC	-5.2830534	5.8917274	6.606284
3670117429	ACC	-5.419743	5.9491553	6.472286
3670117434	ACC	-5.4029937	5.870192	6.434001
3670117439	ACC	-5.206483	5.6449676	6.321239
3670117444	ACC	-4.919045	5.4224353	6.27099
3670117449	ACC	-4.6579285	5.319245	6.0744796
3670117454	ACC	-4.459025	5.3479586	5.7655063
3670117459	ACC	-4.2388854	5.4224353	5.554639
3670117464	ACC	-4.013661	5.4535418	5.497211
3670117469	ACC	-3.807579	5.49422	5.5426745
3670117474	ACC	-3.644568	5.5253267	5.5740805
3670117479	ACC	-3.4914274	5.465506	5.588437
3670117484	ACC	-3.3427732	5.3742795	5.593223
3670117489	ACC	-3.5943186	5.204389	5.5860443
3670117494	ACC	-3.903292	5.218746	5.506782
3670117499	ACC	-3.9248273	5.4559345	5.401498
3670117504	ACC	-3.9610188	5.721837	5.4780684
3670117509	ACC	-4.0184464	5.941977	5.643472
3670117514	ACC	-4.0495534	5.937191	5.8615184
3670117519	ACC	-3.9610188	5.853442	5.849554
3670117524	ACC	-3.6951163	5.793622	5.7607207
3670117529	ACC	-3.2949169	5.642575	5.712864
3670117534	ACC	-2.9691937	5.343173	5.7056856
3670117539	ACC	-3.076871	5.451149	5.8013983
3670117544	ACC	-3.6661034	6.0523458	5.7152567
3670117549	ACC	-4.0351963	6.4235325	5.7894344
3670117554	ACC	-4.145266	6.579365	6.0768723
3670117559	ACC	-4.1404805	6.5985074	6.268597
3670117564	ACC	-4.1548376	6.498009	6.27099
3670117569	ACC	-4.2245283	6.4211397	6.2063837
3670117574	ACC	-4.415954	6.4570317	6.122635
3670117579	ACC	-4.6005006	6.428318	6.1848483
3670117584	ACC	-4.7321057	6.3158555	6.3236322
3670117589	ACC	-4.811368	6.133702	6.579963
3670117594	ACC	-5.1346984	6.2775702	6.7812595
3670117599	ACC	-5.589933	6.2416778	6.3427744
3670117604	ACC	-5.8558354	5.9491553	6.105885
3670117609	ACC	-5.9347982	5.6856456	6.2997036
3670117614	ACC	-5.977869	5.439185	6.565606
3670117619	ACC	-5.829514	5.115556	7.106982
3670117624	ACC	-5.721538	4.7730827	7.3322067
3670117629	ACC	-5.5369916	4.3034916	7.3633137
3670117634	ACC	-5.453243	3.6137605	6.896115
3670117639	ACC	-5.312066	3.1226335	6.1154566
3670117644	ACC	-5.0772705	3.1872396	5.818148
3670117649	ACC	-4.8209395	3.3741791	5.849554
3670117654	ACC	-4.598108	3.5201411	5.9763737
3670117659	ACC	-4.325027	3.6927235	6.096015
3670117664	ACC	-4.0854454	3.8437705	6.261419
3670117669	ACC	-3.7429729	3.9083767	6.393323
3670117674	ACC	-3.4196427	3.97059	6.337989
3670117679	ACC	-3.7860436	4.8041897	6.2159553
3670117684	ACC	-3.94397	5.8510494	6.0338016
3670117689	ACC	-3.7118661	6.385247	5.7559347
3670117694	ACC	-3.5440695	6.6631136	5.4684973
3670117699	ACC	-3.4387853	7.118348	5.118846
3670117704	ACC	-3.3906298	7.2092757	4.79073
3670117709	ACC	-3.5727832	7.1685977	4.9175496
3670117714	ACC	-3.8506498	6.84766	5.348856
3670117719	ACC	-3.958626	6.452246	5.6650076
3670117724	ACC	-4.147659	6.1504517	5.8157554
3670117729	ACC	-4.4350967	5.994918	5.6961145
3670117734	ACC	-4.660321	5.896513	5.324928
3670117739	ACC	-4.8041897	5.7577295	4.924728
3670117744	ACC	-4.9022956	5.5516477	4.752146
3670117749	ACC	-4.895117	5.2331033	4.7162533
3670117754	ACC	-4.7392845	4.9456654	5.13081
3670117759	ACC	-4.52393	4.7515473	5.8061843
3670117764	ACC	-4.325027	4.5765724	6.3571315
3670117769	ACC	-4.178766	4.5095735	6.6302123
3670117774	ACC	-4.0974097	4.5215373	6.678368
3670117779	ACC	-4.0854454	4.6558347	6.666404
3670117784	ACC	-4.030411	4.78744	6.6592255
3670117789	ACC	-3.8697925	4.868796	6.6999035
3670117794	ACC	-3.6807594	4.94088	6.695118
3670117799	ACC	-3.508177	5.041378	6.71426
3670117804	ACC	-3.3427732	5.1756754	6.6927247
3670117809	ACC	-3.1800613	5.302495	6.625427
3670117814	ACC	-3.0266216	5.465506	6.5703917
3670117820	ACC	-2.8974092	5.589933	6.431608
3670117825	ACC	-2.7702904	5.683253	6.2662044
3670117830	ACC	-2.6267211	5.7696934	6.1178493
3670117835	ACC	-2.4756742	5.877371	6.0361943
3670117840	ACC	-2.3751755	6.0116677	5.990731
3670117845	ACC	-2.2695923	6.1097736	6.0361943
3670117850	ACC	-2.070689	6.1624155	6.0194445
3670117855	ACC	-1.8098712	6.1504517	6.021837
3670117860	ACC	-1.6468602	6.4881387	5.9620166
3670117865	ACC	-1.622932	6.797411	5.9668026
3670117870	ACC	-1.6109679	6.931409	6.134599
3670117875	ACC	-1.6372889	6.9361944	6.2470617
3670117880	ACC	-1.6253247	6.9003024	6.349953
3670117885	ACC	-1.6516458	6.862017	6.5057855
3670117890	ACC	-1.6779668	6.8021965	6.704689
3670117895	ACC	-1.7497516	6.7591257	6.826723
3670117900	ACC	-1.8242282	6.6870418	6.910771
3670117905	ACC	-1.9606191	6.684649	7.0399833
3670117910	ACC	-2.1260228	6.756434	7.2173514
3670117915	ACC	-2.2767708	6.8739815	7.420741
3670117920	ACC	-2.423032	6.972087	7.5957165
3670117925	ACC	-2.5642085	7.053742	7.765906
3670117930	ACC	-2.6769702	7.1135626	7.928618
3670117935	ACC	-2.736791	7.2475605	8.077271
3670117940	ACC	-2.7631118	7.405786	8.245069
3670117945	ACC	-2.7391837	7.4775705	8.33121
3670117950	ACC	-2.7056842	7.470392	8.338388
3670117955	ACC	-2.571387	7.420143	8.34796
3670117960	ACC	-2.4062822	7.2499533	8.352746
3670117965	ACC	-2.3030918	7.1279197	8.402995
3670117970	ACC	-2.2815564	7.036992	8.450851
3670117975	ACC	-2.2983062	7.0633135	8.625827
3670117980	ACC	-2.3102703	7.11117	8.803194
3670117985	ACC	-2.3341985	7.0896344	9.004191
3670117990	ACC	-2.3440688	7.0633135	9.16481
3670117995	ACC	-2.3365912	6.890731	9.246166
3670118000	ACC	-2.3198416	6.6966133	9.334999
3670118005	ACC	-2.3341985	6.550651	9.404391
3670118010	ACC	-2.394318	6.4091754	9.435498
3670118015	ACC	-2.451746	6.334998	9.514461
3670118020	ACC	-2.5067809	6.256035	9.620045
3670118025	ACC	-2.5091736	6.116952	9.75165
3670118030	ACC	-2.4804597	6.0571313	9.864411
3670118035	ACC	-2.3751755	5.9467626	9.869197
3670118040	ACC	-2.2815564	5.89412	9.809077
3670118045	ACC	-2.1690936	5.7840505	9.64158
3670118050	ACC	-2.0491536	5.7146587	9.449855
3670118055	ACC	-1.9630119	5.6784673	9.296415
3670118060	ACC	-1.9366908	5.6353965	9.14806
