3589429209	ACC	0.2527419	2.981158	9.191131
3589429214	ACC	-0.08015956	3.0436704	9.133703
3589429219	ACC	-0.45852464	3.0819557	9.078669
3589429224	ACC	-0.7606185	3.103491	9.13131
3589429229	ACC	-1.0313065	3.0843484	9.282058
3589429234	ACC	-1.2011969	3.0269206	9.270094
3589429239	ACC	-1.2155539	2.911766	9.018549
3589429244	ACC	-1.1437693	2.751447	8.747861
3589429249	ACC	-1.1030912	2.69372	8.44128
3589429254	ACC	-1.0313065	2.7586255	8.177771
3589429259	ACC	-0.98554385	2.8974092	7.938189
3589429264	ACC	-0.9376874	3.0050862	7.665108
3589429269	ACC	-0.8706883	3.0269206	7.3992057
3589429274	ACC	-0.75583285	3.022135	7.2412796
3589429279	ACC	-0.68135625	2.993122	7.126125
3589429284	ACC	-0.68853474	3.022135	7.099804
3589429289	ACC	-0.7268199	3.103491	7.056733
3589429294	ACC	-0.7749754	3.2303107	6.9849486
3589429299	ACC	-0.8036893	3.3000016	6.9945197
3589429304	ACC	-0.79890364	3.3358939	7.016055
3589429309	ACC	-0.7366903	3.3622148	7.004091
3589429314	ACC	-0.6406783	3.3981073	7.032805
3589429319	ACC	-0.5665008	3.4076786	7.004091
3589429324	ACC	-0.5066802	3.4100714	6.9849486
3589429329	ACC	-0.4657031	3.481856	7.032805
3589429334	ACC	-0.5210371	3.5706897	7.1934233
3589429339	ACC	-0.590429	3.7334015	7.3752775
3589429344	ACC	-0.62153566	3.8150566	7.507182
3589429349	ACC	-0.5593223	3.7740796	7.62443
3589429354	ACC	-0.5066802	3.7190447	7.732406
3589429359	ACC	-0.45852464	3.64726	7.85444
3589429364	ACC	-0.52342993	3.659224	8.038987
3589429369	ACC	-0.6406783	3.675974	8.216056
3589429374	ACC	-0.7965108	3.6903307	8.472386
3589429379	ACC	-0.93529457	3.7238302	8.637791
3589429384	ACC	-1.0241281	3.7310088	8.7622175
3589429389	ACC	-1.0863415	3.7908292	8.839087
3589429394	ACC	-1.1820544	3.850949	8.82473
3589429399	ACC	-1.2227324	3.9107695	8.846265
3589429404	ACC	-1.2227324	3.8341992	8.877372
3589429409	ACC	-1.2035898	3.7525442	8.822337
3589429414	ACC	-1.134198	3.6951163	8.82473
3589429419	ACC	-1.0887343	3.6927235	8.9108715
3589429424	ACC	-1.0839486	3.7214375	8.956335
3589429429	ACC	-1.1102697	3.7334015	9.078669
3589429434	ACC	-1.0743774	3.726223	9.150453
3589429440	ACC	-1.0408778	3.7190447	9.179167
3589429445	ACC	-1.0241281	3.6951163	9.176774
3589429450	ACC	-1.0456635	3.7166517	9.274879
3589429455	ACC	-1.1102697	3.766901	9.323035
3589429460	ACC	-1.1844472	3.8461633	9.354142
3589429465	ACC	-1.2442678	3.8629131	9.334999
3589429470	ACC	-1.3187444	3.8270206	9.250952
3589429475	ACC	-1.3331013	3.8318064	9.186345
3589429480	ACC	-1.3689936	3.8557346	9.143274
3589429485	ACC	-1.404886	3.9203408	9.11456
3589429490	ACC	-1.4527425	3.9610188	9.112167
3589429495	ACC	-1.4934205	3.9658043	9.035298
3589429500	ACC	-1.5149559	3.956233	8.956335
3589429505	ACC	-1.5101702	3.929912	8.8701935
3589429510	ACC	-1.5005989	3.9370906	8.774181
3589429515	ACC	-1.5439688	3.9610188	8.733503
3589429520	ACC	-1.6013966	4.039982	8.788837
3589429525	ACC	-1.7282162	4.119244	8.7984085
3589429530	ACC	-1.7808583	4.1958146	8.812766
3589429535	ACC	-1.75693	4.186243	8.769396
3589429540	ACC	-1.6971095	4.2006	8.740682
3589429545	ACC	-1.6588243	4.2460637	8.745467
3589429550	ACC	-1.6540387	4.2891345	8.649755
3589429555	ACC	-1.6325033	4.3441696	8.515757
3589429560	ACC	-1.6755741	4.392325	8.359924
3589429565	ACC	-1.6660028	4.397111	8.235198
3589429570	ACC	-1.6923238	4.423432	8.1347
3589429575	ACC	-1.7234305	4.4832525	8.065308
3589429580	ACC	-1.7593229	4.4952164	8.010273
3589429585	ACC	-1.7928224	4.4952164	7.986345
3589429590	ACC	-1.8098712	4.4784665	8.046165
3589429595	ACC	-1.8385851	4.44736	8.103593
3589429600	ACC	-1.8505492	4.46411	8.213663
3589429605	ACC	-1.9103698	4.5023947	8.326425
3589429610	ACC	-1.9151554	4.5598226	8.489137
3589429615	ACC	-1.8720846	4.5909295	8.700004
3589429620	ACC	-1.7521443	4.610072	8.908479
3589429625	ACC	-1.5750755	4.5358944	9.040084
3589429630	ACC	-1.3761721	4.4688954	9.16481
3589429635	ACC	-1.1940185	4.406682	9.284451
3589429640	ACC	-1.0767702	4.4018965	9.4737835
3589429645	ACC	-0.9592228	4.4856453	9.636794
3589429650	ACC	-0.8324032	4.528716	9.677472
3589429655	ACC	-0.74865437	4.5023947	9.679865
3589429660	ACC	-0.6861419	4.461717	9.64158
3589429665	ACC	-0.6622137	4.3947177	9.502497
3589429670	ACC	-0.6622137	4.366004	9.337392
3589429675	ACC	-0.6789634	4.3058844	9.176774
3589429680	ACC	-0.72442704	4.2771707	9.066704
3589429685	ACC	-0.7917252	4.3058844	8.932407
3589429690	ACC	-0.86111706	4.341777	8.771789
3589429695	ACC	-0.95443714	4.3465624	8.635398
3589429700	ACC	-1.0648061	4.325027	8.542078
3589429705	ACC	-1.1437693	4.2963133	8.489137
3589429710	ACC	-1.2155539	4.2795634	8.422137
3589429715	ACC	-1.2490535	4.281956	8.374281
3589429720	ACC	-1.2562319	4.3588257	8.367103
3589429725	ACC	-1.2756736	4.3612185	8.359924
3589429730	ACC	-1.2634103	4.3274198	8.335996
3589429735	ACC	-1.2586247	4.253242	8.324032
3589429740	ACC	-1.2346965	4.1551366	8.343174
3589429745	ACC	-1.1988041	4.1312084	8.34796
3589429750	ACC	-1.2227324	4.119244	8.33121
