0.033324016,-1.657,5.426,7.758,9.605826418
0.034520058,-1.641,5.423,7.764,9.613408037
0.035716099,-1.624,5.42,7.769,9.615056911
0.036912506,-1.592,5.415,7.779,9.613141966
0.038108703,-1.559,5.409,7.786,9.609030519
0.039304745,-1.525,5.402,7.79,9.604845466
0.040500787,-1.492,5.393,7.791,9.595547647
0.041697193,-1.46,5.384,7.789,9.583073291
0.042893339,-1.43,5.374,7.786,9.568131721
0.044089381,-1.403,5.362,7.783,9.553270752
0.045285422,-1.377,5.349,7.781,9.541130038
0.046481881,-1.352,5.337,7.781,9.529662691
0.047678026,-1.329,5.324,7.784,9.521556432
0.048874068,-1.307,5.311,7.79,9.515805174
0.05007011,-1.285,5.299,7.798,9.512705048
0.051266516,-1.263,5.288,7.806,9.512977455
0.052462714,-1.242,5.279,7.815,9.512688797
0.053658756,-1.221,5.272,7.823,9.511824829
0.054854797,-1.2,5.268,7.826,9.512646069
0.056051203,-1.18,5.266,7.826,9.50995071
0.057247349,-1.16,5.266,7.823,9.503361634
0.058443391,-1.141,5.267,7.814,9.49449144
0.059639433,-1.124,5.27,7.803,9.483692799
0.060835891,-1.11,5.275,7.791,9.471804371
0.062032037,-1.098,5.282,7.778,9.462607888
0.063228078,-1.089,5.291,7.763,9.457021393
0.06442412,-1.082,5.302,7.746,9.45246042
0.065620318,-1.076,5.316,7.727,9.442953405
0.066816516,-1.072,5.331,7.706,9.431204569
0.06801287,-1.07,5.347,7.682,9.420882127
0.069209016,-1.067,5.366,7.657,9.410056134
0.070405214,-1.064,5.387,7.631,9.399330988
0.071601256,-1.061,5.41,7.605,9.391461407
0.072797297,-1.057,5.433,7.58,9.384836358
0.073993703,-1.053,5.457,7.559,9.378890998
0.075189901,-1.047,5.481,7.542,9.37551288
0.076385943,-1.04,5.503,7.531,9.379386217
0.077581985,-1.033,5.524,7.528,9.38855545
0.078778391,-1.027,5.543,7.533,9.402619049
0.079974537,-1.022,5.559,7.546,9.4237125
0.081170578,-1.02,5.571,7.568,9.449415268
0.08236662,-1.021,5.579,7.595,9.478301237
0.083563026,-1.025,5.582,7.629,9.508217354
0.084759224,-1.029,5.58,7.669,9.536909632
0.085955266,-1.035,5.572,7.717,9.570061382
0.087151308,-1.038,5.56,7.773,9.606634872
0.088347714,-1.038,5.545,7.84,9.651733177
0.08954386,-1.027,5.524,7.918,9.702517221
0.090739901,-1.006,5.498,8.007,9.762208933
0.091935943,-0.975,5.467,8.106,9.824028887
0.093132401,-0.936,5.432,8.213,9.889649608
0.094328547,-0.893,5.393,8.325,9.955445938
0.095524589,-0.852,5.355,8.44,10.02839394
0.096720631,-0.816,5.321,8.556,10.1054029
0.097917037,-0.785,5.293,8.669,10.1875195
0.099113235,-0.758,5.271,8.777,10.27042534
0.100309276,-0.734,5.255,8.877,10.34769678
0.101505318,-0.713,5.245,8.967,10.42164751
0.102701724,-0.692,5.237,9.045,10.48609653
0.10389787,-0.672,5.232,9.109,10.53968765
0.105094068,-0.652,5.228,9.158,10.57949912
0.10629011,-0.63,5.224,9.193,10.60489946
0.107486151,-0.607,5.222,9.213,10.61777445
0.108682558,-0.584,5.221,9.221,10.61941628
0.109878703,-0.559,5.223,9.219,10.61631917
0.111074901,-0.533,5.226,9.208,10.60704356
0.112270943,-0.502,5.229,9.19,10.59266346
0.113466985,-0.466,5.227,9.168,10.56944428
0.114663391,-0.421,5.218,9.146,10.54110051
0.115859537,-0.37,5.201,9.128,10.50992822
0.117055578,-0.315,5.177,9.12,10.4791247
0.11825162,-0.265,5.152,9.127,10.46070324
0.119448078,-0.224,5.133,9.151,10.46846212
0.120644224,-0.199,5.125,9.188,10.50184466
0.121840266,-0.191,5.135,9.232,10.5619608
0.123036308,-0.201,5.161,9.268,10.62331721
0.124232714,-0.223,5.201,9.283,10.67312018
0.125428912,-0.256,5.247,9.263,10.69036286
0.126624953,-0.292,5.298,9.201,10.66540537
0.127820995,-0.331,5.349,9.095,10.59449799
0.129017401,-0.369,5.4,8.95,10.48648277
0.130213547,-0.407,5.453,8.775,10.35272723
0.131409589,-0.444,5.507,8.583,10.20756029
